BASE 22 3  M = 132  ds = [ 1, 2, 3, 4, 6, 11, 12, 22, 33, 44, 66, 132 ]
#isotropic = 5 (2N-1 = 5)
#cosets = 288
#monomials = 132
4.4621704873905814515610755672924328655046293466291E-78
PP 66 g=132 W=1 e=-1560 38.000000000000000000000000000000000000000000000000 
4.2390619630210523789830217889278112222293978792977E-77
PP 66 g=132 W=1 e=-1536 2.0000000000000000000000000000000000000000000000000 
2.2310852436952907257805377836462164327523146733146E-78
PP 66 g=132 W=1 e=-1512 -136.00000000000000000000000000000000000000000000000 
-1.5171379657127976935307656928794271742715739778539E-76
PP 66 g=132 W=1 e=-1488 203.00000000000000000000000000000000000000000000000 
2.2645515223507200866672458504009096792435993934143E-76
PP 66 g=132 W=1 e=-1464 -84.000000000000000000000000000000000000000000000000 
-9.3705580235202210482782586913141090175597216279211E-77
PP 66 g=132 W=1 e=-1440 -58.000000000000000000000000000000000000000000000000 
-6.4701472067163431047635595725740276549817125526122E-77
PP 66 g=132 W=1 e=-1416 10.000000000000000000000000000000000000000000000000 
1.1155426218476453628902688918231082163761573366573E-77
PP 66 g=132 W=1 e=-1392 150.00000000000000000000000000000000000000000000000 
1.6733139327714680443354033377346623245642360049859E-76
PP 66 g=132 W=1 e=-1368 -268.00000000000000000000000000000000000000000000000 
-2.9896542265516895725459206300859300198881016622415E-76
PP 66 g=132 W=1 e=-1344 376.00000000000000000000000000000000000000000000000 
4.1944402581471465644674110332548868935743515858314E-76
PP 66 g=132 W=1 e=-1320 -424.00000000000000000000000000000000000000000000000 
-4.7299007166340163386547401013299788374349071074269E-76
PP 66 g=132 W=1 e=-1296 167.00000000000000000000000000000000000000000000000 
1.8629561784855677560267490493445907213481827522177E-76
PP 66 g=132 W=1 e=-1272 228.00000000000000000000000000000000000000000000000 
2.5434371778126314273898130733566867333376387275786E-76
PP 66 g=132 W=1 e=-1248 -21.000000000000000000000000000000000000000000000000 
-2.3426395058800552620695646728285272543899304069803E-77
PP 66 g=132 W=1 e=-1224 -798.00000000000000000000000000000000000000000000000 
-8.9020301223442099958643457567484035666817355465251E-76
PP 66 g=132 W=1 e=-1200 1090.0000000000000000000000000000000000000000000000 
1.2159414578139334455503930920871879558500114969564E-75
PP 66 g=132 W=1 e=-1176 -438.00000000000000000000000000000000000000000000000 
-4.8860766836926866894593777461852139877275691345589E-76
PP 66 g=132 W=1 e=-1152 -100.00000000000000000000000000000000000000000000000 
-1.1155426218476453628902688918231082163761573366573E-76
PP 66 g=132 W=1 e=-1128 -232.00000000000000000000000000000000000000000000000 
-2.5880588826865372419054238290296110619926850210449E-76
PP 66 g=132 W=1 e=-1104 727.00000000000000000000000000000000000000000000000 
8.1099948608323817882122548435539967330546638374984E-76
PP 66 g=132 W=1 e=-1080 -760.00000000000000000000000000000000000000000000000 
-8.4781239260421047579660435778556224444587957585954E-76
PP 66 g=132 W=1 e=-1056 1012.0000000000000000000000000000000000000000000000 
1.1289291333098171072449521185249855149726712246972E-75
PP 66 g=132 W=1 e=-1032 -1392.0000000000000000000000000000000000000000000000 
-1.5528353296119223451432542974177666371956110126269E-75
PP 66 g=132 W=1 e=-1008 790.00000000000000000000000000000000000000000000000 
8.8127867125963983668331242454025549093716429595925E-76
PP 66 g=132 W=1 e=-984 22.000000000000000000000000000000000000000000000000 
2.4541937680648197983585915620108380760275461406460E-77
PP 66 g=132 W=1 e=-960 698.00000000000000000000000000000000000000000000000 
7.7864875004965646329740768649252953503055782098678E-76
PP 66 g=132 W=1 e=-936 -2392.0000000000000000000000000000000000000000000000 
-2.6683779514595677080335231892408748535717683492842E-75
PP 66 g=132 W=1 e=-912 2507.0000000000000000000000000000000000000000000000 
2.7966653529720469247659041118005322984550264429998E-75
PP 66 g=132 W=1 e=-888 -756.00000000000000000000000000000000000000000000000 
-8.4335022211681989434504328221826981158037494651290E-76
PP 66 g=132 W=1 e=-864 294.00000000000000000000000000000000000000000000000 
3.2796953082320773668973905419599381561459025697724E-76
PP 66 g=132 W=1 e=-840 -1724.0000000000000000000000000000000000000000000000 
-1.9231954800653406056228235695030385650324952483972E-75
PP 66 g=132 W=1 e=-816 2538.0000000000000000000000000000000000000000000000 
2.8312471742493239310155024474470486531626873204362E-75
PP 66 g=132 W=1 e=-792 -2408.0000000000000000000000000000000000000000000000 
-2.6862266334091300338397674915100445850337868666707E-75
PP 66 g=132 W=1 e=-768 2352.0000000000000000000000000000000000000000000000 
2.6237562465856618935179124335679505249167220558179E-75
PP 66 g=132 W=1 e=-744 -2528.0000000000000000000000000000000000000000000000 
-2.8200917480308474773865997585288175709989257470696E-75
PP 66 g=132 W=1 e=-720 1942.0000000000000000000000000000000000000000000000 
2.1663837716281272947329021879204761562024975477884E-75
PP 66 g=132 W=1 e=-696 -1132.0000000000000000000000000000000000000000000000 
-1.2627942479315345507917843855437585009378101050960E-75
PP 66 g=132 W=1 e=-672 2810.0000000000000000000000000000000000000000000000 
3.1346747673918834697216555860229340880170021160070E-75
PP 66 g=132 W=1 e=-648 -5050.0000000000000000000000000000000000000000000000 
-5.6334902403306090825958579037066964926995945501192E-75
PP 66 g=132 W=1 e=-624 4413.0000000000000000000000000000000000000000000000 
4.9228895902136589864347566196153765588679823266686E-75
PP 66 g=132 W=1 e=-600 -2482.0000000000000000000000000000000000000000000000 
-2.7687767874258557906936473895049545930456225095834E-75
PP 66 g=132 W=1 e=-576 1953.0000000000000000000000000000000000000000000000 
2.1786547404684513937246951457305303465826352784917E-75
PP 66 g=132 W=1 e=-552 -4118.0000000000000000000000000000000000000000000000 
-4.5938045167686036043821272965275596350370159123547E-75
PP 66 g=132 W=1 e=-528 6070.0000000000000000000000000000000000000000000000 
6.7713437146152073527439321733662668734032750335097E-75
PP 66 g=132 W=1 e=-504 -5122.0000000000000000000000000000000000000000000000 
-5.7138093091036395487239572639179602842786778783586E-75
PP 66 g=132 W=1 e=-480 4532.0000000000000000000000000000000000000000000000 
5.0556391622135287846186986177423264366167450497308E-75
PP 66 g=132 W=1 e=-456 -4742.0000000000000000000000000000000000000000000000 
-5.2899031128015343108256550850251791620557380904288E-75
PP 66 g=132 W=1 e=-432 4785.0000000000000000000000000000000000000000000000 
5.3378714455409830614299366473735728153599128559051E-75
PP 66 g=132 W=1 e=-408 -5636.0000000000000000000000000000000000000000000000 
-6.2871982167333292652495554743150379074960227494004E-75
PP 66 g=132 W=1 e=-384 6550.0000000000000000000000000000000000000000000000 
7.3068041731020771269312612414413588172638305551052E-75
PP 66 g=132 W=1 e=-360 -8122.0000000000000000000000000000000000000000000000 
-9.0604371746465756373947639393872849334071498883304E-75
PP 66 g=132 W=1 e=-336 7505.0000000000000000000000000000000000000000000000 
8.3721473769665784484914680331324271639030608116129E-75
PP 66 g=132 W=1 e=-312 -3980.0000000000000000000000000000000000000000000000 
-4.4398596349536285443032701894559707011771061998960E-75
PP 66 g=132 W=1 e=-288 4472.0000000000000000000000000000000000000000000000 
4.9887066049026700628452824842329399436341756095314E-75
PP 66 g=132 W=1 e=-264 -8352.0000000000000000000000000000000000000000000000 
-9.3170119776715340708595257845065998231736660757616E-75
PP 66 g=132 W=1 e=-240 10821.000000000000000000000000000000000000000000000 
1.2071286711013370471835599678417854009406398539968E-74
PP 66 g=132 W=1 e=-216 -10192.000000000000000000000000000000000000000000000 
-1.1369610401871201538577620545461118941305795575211E-74
PP 66 g=132 W=1 e=-192 7221.0000000000000000000000000000000000000000000000 
8.0553332723618471654306316678546644304522321280022E-75
PP 66 g=132 W=1 e=-168 -7106.0000000000000000000000000000000000000000000000 
-7.9270458708493679486982507452950069855689740342867E-75
PP 66 g=132 W=1 e=-144 8409.0000000000000000000000000000000000000000000000 
9.3805979071168498565442711113405169915071070439511E-75
PP 66 g=132 W=1 e=-120 -8906.0000000000000000000000000000000000000000000000 
-9.9350225901751296019007347505766017750460572402697E-75
PP 66 g=132 W=1 e=-96 12374.000000000000000000000000000000000000000000000 
1.3803724402742763720404187267419141069438570883797E-74
PP 66 g=132 W=1 e=-72 -14110.000000000000000000000000000000000000000000000 
-1.5740306394270276070381694063624056933067580020234E-74
PP 66 g=132 W=1 e=-48 11353.000000000000000000000000000000000000000000000 
1.2664755385836317804893222728867747580518514243070E-74
PP 66 g=132 W=1 e=-24 -9172.0000000000000000000000000000000000000000000000 
-1.0231756927586603268429546275801548560602115091821E-74
PP 66 g=132 W=1 e=0 9788.0000000000000000000000000000000000000000000000 
1.0918931182644752811969951913164583221889828011201E-74
PP 67 g=132 W=1 e=-1248 1.0000000000000000000000000000000000000000000000000 
1.9235964552945105882823656218240054302618088191347E-79
PP 67 g=132 W=1 e=-1224 -8.0000000000000000000000000000000000000000000000000 
-1.5388771642356084706258924974592043442094470553078E-78
PP 67 g=132 W=1 e=-1200 25.000000000000000000000000000000000000000000000000 
4.8089911382362764707059140545600135756545220478368E-78
PP 67 g=132 W=1 e=-1176 -37.000000000000000000000000000000000000000000000000 
-7.1173068845896891766447528007488200919686926307984E-78
PP 67 g=132 W=1 e=-1152 25.000000000000000000000000000000000000000000000000 
4.8089911382362764707059140545600135756545220478368E-78
PP 67 g=132 W=1 e=-1128 -13.000000000000000000000000000000000000000000000000 
-2.5006753918828637647670753083712070593403514648751E-78
PP 67 g=132 W=1 e=-1104 31.000000000000000000000000000000000000000000000000 
5.9631490114129828236753334276544168338116073393176E-78
PP 67 g=132 W=1 e=-1080 -53.000000000000000000000000000000000000000000000000 
-1.0195061213060906117896537795667228780387586741414E-77
PP 67 g=132 W=1 e=-1056 55.000000000000000000000000000000000000000000000000 
1.0579780504119808235553010920032029866439948505241E-77
PP 67 g=132 W=1 e=-1032 -48.000000000000000000000000000000000000000000000000 
-9.2332629854136508237553549847552260652566823318466E-78
PP 67 g=132 W=1 e=-1008 48.000000000000000000000000000000000000000000000000 
9.2332629854136508237553549847552260652566823318466E-78
PP 67 g=132 W=1 e=-984 -56.000000000000000000000000000000000000000000000000 
-1.0772140149649259294381247482214430409466129387154E-77
PP 67 g=132 W=1 e=-960 39.000000000000000000000000000000000000000000000000 
7.5020261756485912943012259251136211780210543946253E-78
PP 67 g=132 W=1 e=-936 -21.000000000000000000000000000000000000000000000000 
-4.0395525561184722353929678058304114035497985201829E-78
PP 67 g=132 W=1 e=-912 16.000000000000000000000000000000000000000000000000 
3.0777543284712169412517849949184086884188941106155E-78
PP 67 g=132 W=1 e=-888 18.000000000000000000000000000000000000000000000000 
3.4624736195301190589082581192832097744712558744425E-78
PP 67 g=132 W=1 e=-864 6.0000000000000000000000000000000000000000000000000 
1.1541578731767063529694193730944032581570852914808E-78
PP 67 g=132 W=1 e=-840 -51.000000000000000000000000000000000000000000000000 
-9.8103419220020040002400646713024276943352249775870E-78
PP 67 g=132 W=1 e=-816 17.000000000000000000000000000000000000000000000000 
3.2701139740006680000800215571008092314450749925290E-78
PP 67 g=132 W=1 e=-792 18.000000000000000000000000000000000000000000000000 
3.4624736195301190589082581192832097744712558744425E-78
PP 67 g=132 W=1 e=-768 -80.000000000000000000000000000000000000000000000000 
-1.5388771642356084706258924974592043442094470553078E-77
PP 67 g=132 W=1 e=-744 61.000000000000000000000000000000000000000000000000 
1.1733938377296514588522430293126433124597033796722E-77
PP 67 g=132 W=1 e=-720 1.0000000000000000000000000000000000000000000000000 
1.9235964552945105882823656218240054302618088191347E-79
PP 67 g=132 W=1 e=-696 37.000000000000000000000000000000000000000000000000 
7.1173068845896891766447528007488200919686926307984E-78
PP 67 g=132 W=1 e=-672 49.000000000000000000000000000000000000000000000000 
9.4256226309431018825835915469376266082828632137600E-78
PP 67 g=132 W=1 e=-648 -30.000000000000000000000000000000000000000000000000 
-5.7707893658835317648470968654720162907854264574041E-78
PP 67 g=132 W=1 e=-624 -89.000000000000000000000000000000000000000000000000 
-1.7120008452121144235713054034233648329330098490299E-77
PP 67 g=132 W=1 e=-600 38.000000000000000000000000000000000000000000000000 
7.3096665301191402354729893629312206349948735127119E-78
PP 67 g=132 W=1 e=-576 -33.000000000000000000000000000000000000000000000000 
-6.3478683024718849413318065520192179198639691031445E-78
PP 67 g=132 W=1 e=-552 -35.000000000000000000000000000000000000000000000000 
-6.7325875935307870589882796763840190059163308669715E-78
PP 67 g=132 W=1 e=-528 -48.000000000000000000000000000000000000000000000000 
-9.2332629854136508237553549847552260652566823318466E-78
PP 67 g=132 W=1 e=-504 141.00000000000000000000000000000000000000000000000 
2.7122710019652599294781355267718476566691504349799E-77
PP 67 g=132 W=1 e=-480 58.000000000000000000000000000000000000000000000000 
1.1156859440708161412037720606579231495518491150981E-77
PP 67 g=132 W=1 e=-456 23.000000000000000000000000000000000000000000000000 
4.4242718471773743530494409301952124896021602840098E-78
PP 67 g=132 W=1 e=-432 -121.00000000000000000000000000000000000000000000000 
-2.3275517109063578118216624024070465706167886711530E-77
PP 67 g=132 W=1 e=-408 132.00000000000000000000000000000000000000000000000 
2.5391473209887539765327226208076871679455876412578E-77
PP 67 g=132 W=1 e=-384 -208.00000000000000000000000000000000000000000000000 
-4.0010806270125820236273204933939312949445623438002E-77
PP 67 g=132 W=1 e=-360 102.00000000000000000000000000000000000000000000000 
1.9620683844004008000480129342604855388670449955174E-77
PP 67 g=132 W=1 e=-336 -73.000000000000000000000000000000000000000000000000 
-1.4042254123649927294461269039315239640911204379683E-77
PP 67 g=132 W=1 e=-312 17.000000000000000000000000000000000000000000000000 
3.2701139740006680000800215571008092314450749925290E-78
PP 67 g=132 W=1 e=-288 -84.000000000000000000000000000000000000000000000000 
-1.6158210224473888941571871223321645614199194080732E-77
PP 67 g=132 W=1 e=-264 292.00000000000000000000000000000000000000000000000 
5.6169016494599709177845076157260958563644817518733E-77
PP 67 g=132 W=1 e=-240 -160.00000000000000000000000000000000000000000000000 
-3.0777543284712169412517849949184086884188941106155E-77
PP 67 g=132 W=1 e=-216 43.000000000000000000000000000000000000000000000000 
8.2714647577663955296141721738432233501257779222792E-78
PP 67 g=132 W=1 e=-192 -72.000000000000000000000000000000000000000000000000 
-1.3849894478120476235633032477132839097885023497770E-77
PP 67 g=132 W=1 e=-168 81.000000000000000000000000000000000000000000000000 
1.5581131287885535765087161536774443985120651434991E-77
PP 67 g=132 W=1 e=-144 -128.00000000000000000000000000000000000000000000000 
-2.4622034627769735530014279959347269507351152884924E-77
PP 67 g=132 W=1 e=-120 133.00000000000000000000000000000000000000000000000 
2.5583832855416990824155462770259272222482057294492E-77
PP 67 g=132 W=1 e=-96 -225.00000000000000000000000000000000000000000000000 
-4.3280920244126488236353226491040122180890698430531E-77
PP 67 g=132 W=1 e=-72 180.00000000000000000000000000000000000000000000000 
3.4624736195301190589082581192832097744712558744425E-77
PP 67 g=132 W=1 e=-48 -66.000000000000000000000000000000000000000000000000 
-1.2695736604943769882663613104038435839727938206289E-77
PP 67 g=132 W=1 e=-24 218.00000000000000000000000000000000000000000000000 
4.1934402725420330824555570555763318379707432257137E-77
PP 67 g=132 W=1 e=0 -265.00000000000000000000000000000000000000000000000 
-5.0975306065304530589482688978336143901937933707070E-77
PP 68 g=132 W=1 e=-1128 1.0000000000000000000000000000000000000000000000000 
4.1630462996311341752504478470596752568452004216671E-79
PP 68 g=132 W=1 e=-1104 -8.0000000000000000000000000000000000000000000000000 
-3.3304370397049073402003582776477402054761603373337E-78
PP 68 g=132 W=1 e=-1080 25.000000000000000000000000000000000000000000000000 
1.0407615749077835438126119617649188142113001054168E-77
PP 68 g=132 W=1 e=-1056 -38.000000000000000000000000000000000000000000000000 
-1.5819575938598309865951701818826765976011761602335E-77
PP 68 g=132 W=1 e=-1032 34.000000000000000000000000000000000000000000000000 
1.4154357418745856195851522680002895873273681433668E-77
PP 68 g=132 W=1 e=-1008 -46.000000000000000000000000000000000000000000000000 
-1.9150012978303217206152060096474506181487921939669E-77
PP 68 g=132 W=1 e=-984 92.000000000000000000000000000000000000000000000000 
3.8300025956606434412304120192949012362975843879337E-77
PP 68 g=132 W=1 e=-960 -108.00000000000000000000000000000000000000000000000 
-4.4960900036016249092704836748244492773928164554005E-77
PP 68 g=132 W=1 e=-936 78.000000000000000000000000000000000000000000000000 
3.2471761137122846566953493207065467003392563289004E-77
PP 68 g=132 W=1 e=-912 -96.000000000000000000000000000000000000000000000000 
-3.9965244476458888082404299331772882465713924048004E-77
PP 68 g=132 W=1 e=-888 193.00000000000000000000000000000000000000000000000 
8.0346793582880889582333643448251732457112368138175E-77
PP 68 g=132 W=1 e=-864 -243.00000000000000000000000000000000000000000000000 
-1.0116202508103656045858588268355010874133837024651E-76
PP 68 g=132 W=1 e=-840 160.00000000000000000000000000000000000000000000000 
6.6608740794098146804007165552954804109523206746674E-77
PP 68 g=132 W=1 e=-816 -133.00000000000000000000000000000000000000000000000 
-5.5368515785094084530830956365893680916041165608173E-77
PP 68 g=132 W=1 e=-792 264.00000000000000000000000000000000000000000000000 
1.0990442231026194222661182316237542678071329113201E-76
PP 68 g=132 W=1 e=-768 -290.00000000000000000000000000000000000000000000000 
-1.2072834268930289108226298756473058244851081222835E-76
PP 68 g=132 W=1 e=-744 171.00000000000000000000000000000000000000000000000 
7.1188091723692394396782658184720446892052927210508E-77
PP 68 g=132 W=1 e=-720 -148.00000000000000000000000000000000000000000000000 
-6.1613085234540785793706628136483193801308966240673E-77
PP 68 g=132 W=1 e=-696 310.00000000000000000000000000000000000000000000000 
1.2905443528856515943276388325884993296220121307168E-76
PP 68 g=132 W=1 e=-672 -432.00000000000000000000000000000000000000000000000 
-1.7984360014406499637081934699297797109571265821602E-76
PP 68 g=132 W=1 e=-648 230.00000000000000000000000000000000000000000000000 
9.5750064891516086030760300482372530907439609698344E-77
PP 68 g=132 W=1 e=-624 -139.00000000000000000000000000000000000000000000000 
-5.7866343564872765035981225074129486070148285861173E-77
PP 68 g=132 W=1 e=-600 369.00000000000000000000000000000000000000000000000 
1.5361640845638885106674152555650201697758789555952E-76
PP 68 g=132 W=1 e=-576 -396.00000000000000000000000000000000000000000000000 
-1.6485663346539291333991773474356314017106993669802E-76
PP 68 g=132 W=1 e=-552 287.00000000000000000000000000000000000000000000000 
1.1947942879941355082968785321061267987145725210185E-76
PP 68 g=132 W=1 e=-528 -276.00000000000000000000000000000000000000000000000 
-1.1490007786981930323691236057884703708892753163801E-76
PP 68 g=132 W=1 e=-504 566.00000000000000000000000000000000000000000000000 
2.3562842055912219431917534814357761953743834386636E-76
PP 68 g=132 W=1 e=-480 -827.00000000000000000000000000000000000000000000000 
-3.4428392897949479629321203695183514374109807487187E-76
PP 68 g=132 W=1 e=-456 508.00000000000000000000000000000000000000000000000 
2.1148275202126161610272275063063150304773618142069E-76
PP 68 g=132 W=1 e=-432 -440.00000000000000000000000000000000000000000000000 
-1.8317403718376990371101970527062571130118881855335E-76
PP 68 g=132 W=1 e=-408 696.00000000000000000000000000000000000000000000000 
2.8974802245432693859743117015535339787642594934803E-76
PP 68 g=132 W=1 e=-384 -826.00000000000000000000000000000000000000000000000 
-3.4386762434953168287568699216712917621541355482970E-76
PP 68 g=132 W=1 e=-360 886.00000000000000000000000000000000000000000000000 
3.6884590214731848792718967924948722775648475735971E-76
PP 68 g=132 W=1 e=-336 -725.00000000000000000000000000000000000000000000000 
-3.0182085672325722770565746891182645612127703057087E-76
PP 68 g=132 W=1 e=-312 1010.0000000000000000000000000000000000000000000000 
4.2046767626274455170029523255302720094136524258838E-76
PP 68 g=132 W=1 e=-288 -1281.0000000000000000000000000000000000000000000000 
-5.3328623098274828784958236920834440040187017401556E-76
PP 68 g=132 W=1 e=-264 984.00000000000000000000000000000000000000000000000 
4.0964375588370360284464406815067204527356772149205E-76
PP 68 g=132 W=1 e=-240 -784.00000000000000000000000000000000000000000000000 
-3.2638282989108091933963511120947854013666371305870E-76
PP 68 g=132 W=1 e=-216 727.00000000000000000000000000000000000000000000000 
3.0265346598318345454070755848123839117264607065520E-76
PP 68 g=132 W=1 e=-192 -976.00000000000000000000000000000000000000000000000 
-4.0631331884399869550444370987302430506809156115471E-76
PP 68 g=132 W=1 e=-168 1102.0000000000000000000000000000000000000000000000 
4.5876770221935098611259935274597621330434108646772E-76
PP 68 g=132 W=1 e=-144 -1080.0000000000000000000000000000000000000000000000 
-4.4960900036016249092704836748244492773928164554005E-76
PP 68 g=132 W=1 e=-120 1219.0000000000000000000000000000000000000000000000 
5.0747534392503525596302959255657441380942993140122E-76
PP 68 g=132 W=1 e=-96 -1106.0000000000000000000000000000000000000000000000 
-4.6043292073920343978269953188480008340707916663638E-76
PP 68 g=132 W=1 e=-72 916.00000000000000000000000000000000000000000000000 
3.8133504104621189045294102279066625352702035862471E-76
PP 68 g=132 W=1 e=-48 -776.00000000000000000000000000000000000000000000000 
-3.2305239285137601199943475293183079993118755272137E-76
PP 68 g=132 W=1 e=-24 948.00000000000000000000000000000000000000000000000 
3.9465678920503151981374245590125721434892499997404E-76
PP 68 g=132 W=1 e=0 -1106.0000000000000000000000000000000000000000000000 
-4.6043292073920343978269953188480008340707916663638E-76
PP 69 g=132 W=1 e=-1728 1.0000000000000000000000000000000000000000000000000 
-7.0619510372644205233133816482254001688160394249248E-79
PP 69 g=132 W=1 e=-1704 -8.0000000000000000000000000000000000000000000000000 
5.6495608298115364186507053185803201350528315399398E-78
PP 69 g=132 W=1 e=-1680 24.000000000000000000000000000000000000000000000000 
-1.6948682489434609255952115955740960405158494619820E-77
PP 69 g=132 W=1 e=-1656 -29.000000000000000000000000000000000000000000000000 
2.0479658008066819517608806779853660489566514332282E-77
PP 69 g=132 W=1 e=-1632 1.0000000000000000000000000000000000000000000000000 
-7.0619510372644205233133816482254001688160394249248E-79
PP 69 g=132 W=1 e=-1608 16.000000000000000000000000000000000000000000000000 
-1.1299121659623072837301410637160640270105663079880E-77
PP 69 g=132 W=1 e=-1584 32.000000000000000000000000000000000000000000000000 
-2.2598243319246145674602821274321280540211326159759E-77
PP 69 g=132 W=1 e=-1560 -85.000000000000000000000000000000000000000000000000 
6.0026583816747574448163744009915901434936335111861E-77
PP 69 g=132 W=1 e=-1536 74.000000000000000000000000000000000000000000000000 
-5.2258437675756711872519024196867961249238691744443E-77
PP 69 g=132 W=1 e=-1512 -45.000000000000000000000000000000000000000000000000 
3.1778779667689892354910217417014300759672177412162E-77
PP 69 g=132 W=1 e=-1488 48.000000000000000000000000000000000000000000000000 
-3.3897364978869218511904231911481920810316989239639E-77
PP 69 g=132 W=1 e=-1464 -66.000000000000000000000000000000000000000000000000 
4.6608876845945175453868318878287641114185860204504E-77
PP 69 g=132 W=1 e=-1440 54.000000000000000000000000000000000000000000000000 
-3.8134535601227870825892260900417160911606612894594E-77
PP 69 g=132 W=1 e=-1416 -45.000000000000000000000000000000000000000000000000 
3.1778779667689892354910217417014300759672177412162E-77
PP 69 g=132 W=1 e=-1392 104.00000000000000000000000000000000000000000000000 
-7.3444290787549973442459169141544161755686810019218E-77
PP 69 g=132 W=1 e=-1368 -118.00000000000000000000000000000000000000000000000 
8.3331022239720162175097903449059721992029265214113E-77
PP 69 g=132 W=1 e=-1344 72.000000000000000000000000000000000000000000000000 
-5.0846047468303827767856347867222881215475483859459E-77
PP 69 g=132 W=1 e=-1320 -90.000000000000000000000000000000000000000000000000 
6.3557559335379784709820434834028601519344354824323E-77
PP 69 g=132 W=1 e=-1296 73.000000000000000000000000000000000000000000000000 
-5.1552242572030269820187686032045421232357087801951E-77
PP 69 g=132 W=1 e=-1272 -16.000000000000000000000000000000000000000000000000 
1.1299121659623072837301410637160640270105663079880E-77
PP 69 g=132 W=1 e=-1248 -19.000000000000000000000000000000000000000000000000 
1.3417706970802398994295425131628260320750474907357E-77
PP 69 g=132 W=1 e=-1224 10.000000000000000000000000000000000000000000000000 
-7.0619510372644205233133816482254001688160394249248E-78
PP 69 g=132 W=1 e=-1200 139.00000000000000000000000000000000000000000000000 
-9.8161119417975445274056004910333062346542948006455E-77
PP 69 g=132 W=1 e=-1176 -169.00000000000000000000000000000000000000000000000 
1.1934697252976870684399614985500926285299106628123E-76
PP 69 g=132 W=1 e=-1152 105.00000000000000000000000000000000000000000000000 
-7.4150485891276415494790507306366701772568413961710E-77
PP 69 g=132 W=1 e=-1128 -122.00000000000000000000000000000000000000000000000 
8.6155802654625930384423256108349882059555680984083E-77
PP 69 g=132 W=1 e=-1104 -108.00000000000000000000000000000000000000000000000 
7.6269071202455741651784521800834321823213225789188E-77
PP 69 g=132 W=1 e=-1080 163.00000000000000000000000000000000000000000000000 
-1.1510980190741005453000812086607402275170144262627E-76
PP 69 g=132 W=1 e=-1056 187.00000000000000000000000000000000000000000000000 
-1.3205848439684466378596023682181498315685993724609E-76
PP 69 g=132 W=1 e=-1032 -315.00000000000000000000000000000000000000000000000 
2.2245145767382924648437152191910010531770524188513E-76
PP 69 g=132 W=1 e=-1008 211.00000000000000000000000000000000000000000000000 
-1.4900716688627927304191235277755594356201843186591E-76
PP 69 g=132 W=1 e=-984 47.000000000000000000000000000000000000000000000000 
-3.3191169875142776459572893746659380793435385297147E-77
PP 69 g=132 W=1 e=-960 -19.000000000000000000000000000000000000000000000000 
1.3417706970802398994295425131628260320750474907357E-77
PP 69 g=132 W=1 e=-936 -248.00000000000000000000000000000000000000000000000 
1.7513638572415762897817186487598992418663777773814E-76
PP 69 g=132 W=1 e=-912 -107.00000000000000000000000000000000000000000000000 
7.5562876098729299599453183636011781806331621846695E-77
PP 69 g=132 W=1 e=-888 189.00000000000000000000000000000000000000000000000 
-1.3347087460429754789062291315146006319062314513108E-76
PP 69 g=132 W=1 e=-864 139.00000000000000000000000000000000000000000000000 
-9.8161119417975445274056004910333062346542948006455E-77
PP 69 g=132 W=1 e=-840 -2.0000000000000000000000000000000000000000000000000 
1.4123902074528841046626763296450800337632078849850E-78
PP 69 g=132 W=1 e=-816 -9.0000000000000000000000000000000000000000000000000 
6.3557559335379784709820434834028601519344354824323E-78
PP 69 g=132 W=1 e=-792 76.000000000000000000000000000000000000000000000000 
-5.3670827883209595977181700526513041283001899629429E-77
PP 69 g=132 W=1 e=-768 -81.000000000000000000000000000000000000000000000000 
5.7201803401841806238838391350625741367409919341891E-77
PP 69 g=132 W=1 e=-744 49.000000000000000000000000000000000000000000000000 
-3.4603560082595660564235570076304460827198593182132E-77
PP 69 g=132 W=1 e=-720 -548.00000000000000000000000000000000000000000000000 
3.8699491684209024467757331432275192925111896048588E-76
PP 69 g=132 W=1 e=-696 258.00000000000000000000000000000000000000000000000 
-1.8219833676142204950148524652421532435545381716306E-76
PP 69 g=132 W=1 e=-672 256.00000000000000000000000000000000000000000000000 
-1.8078594655396916539682257019457024432169060927807E-76
PP 69 g=132 W=1 e=-648 -1.0000000000000000000000000000000000000000000000000 
7.0619510372644205233133816482254001688160394249248E-79
PP 69 g=132 W=1 e=-624 -24.000000000000000000000000000000000000000000000000 
1.6948682489434609255952115955740960405158494619820E-77
PP 69 g=132 W=1 e=-600 256.00000000000000000000000000000000000000000000000 
-1.8078594655396916539682257019457024432169060927807E-76
PP 69 g=132 W=1 e=-576 -430.00000000000000000000000000000000000000000000000 
3.0366389460237008250247541087369220725908969527177E-76
PP 69 g=132 W=1 e=-552 191.00000000000000000000000000000000000000000000000 
-1.3488326481175043199528558948110514322438635301606E-76
PP 69 g=132 W=1 e=-528 -130.00000000000000000000000000000000000000000000000 
9.1805363484437466803073961426930202194608512524022E-77
PP 69 g=132 W=1 e=-504 -77.000000000000000000000000000000000000000000000000 
5.4377022986936038029513038691335581299883503571921E-77
PP 69 g=132 W=1 e=-480 -475.00000000000000000000000000000000000000000000000 
3.3544267427005997485738562829070650801876187268393E-76
PP 69 g=132 W=1 e=-456 1045.0000000000000000000000000000000000000000000000 
-7.3797388339413194468624838223955431764127611990464E-76
PP 69 g=132 W=1 e=-432 -251.00000000000000000000000000000000000000000000000 
1.7725497103533695513516587937045754423728258956561E-76
