AVAIL = [ -2, -1, 8, 9, 10, 11, 12, 13, 14 ]
USED KEYS = [ -2, -1, 9, 10, 11, 12, 13, 14 ]
MONO 576 [ -131, 66, 0, 43, 42, -21, -20, 0, 0, 46, -22, -2 ]
MONO 577 [ -131, 66, 0, 43, 44, -22, -23, 1, 1, 40, -14, -4 ]
MONO 578 [ -131, 66, 0, 43, 46, -22, -24, 1, 2, 42, -19, -3 ]
MONO 579 [ -131, 66, 0, 43, 46, -21, -22, 0, 0, 42, -20, -2 ]
MONO 580 [ -131, 66, 0, 44, 43, -22, -22, 0, 1, 44, -21, -1 ]
MONO 581 [ -131, 67, -1, 42, 43, -20, -22, 2, 1, 42, -20, -2 ]
MONO 582 [ -131, 67, -1, 42, 43, -20, -21, 0, 2, 42, -19, -3 ]
MONO 583 [ -131, 67, -1, 45, 43, -23, -21, 2, 0, 41, -18, -3 ]
MONO 584 [ -131, 68, 0, 42, 43, -20, -21, 0, 0, 42, -20, -2 ]
MONO 585 [ -130, 64, 1, 40, 42, -15, -21, -1, 1, 42, -19, -3 ]
MONO 586 [ -130, 65, 0, 40, 42, -16, -20, 0, 0, 42, -20, -2 ]
MONO 587 [ -130, 65, 0, 42, 42, -20, -21, 0, 1, 44, -21, -1 ]
MONO 588 [ -130, 65, 0, 42, 42, -19, -19, -1, -1, 44, -22, 0 ]
MONO 589 [ -130, 65, 0, 42, 43, -20, -21, 0, 0, 45, -21, -2 ]
MONO 590 [ -130, 65, 0, 42, 47, -20, -23, 0, 0, 41, -19, -2 ]
MONO 591 [ -130, 65, 0, 43, 42, -21, -20, 0, 0, 41, -17, -2 ]
MONO 592 [ -130, 65, 0, 43, 43, -22, -22, 1, 1, 42, -16, -4 ]
MONO 593 [ -130, 65, 0, 43, 43, -22, -21, 3, 0, 42, -19, -3 ]
MONO 594 [ -130, 65, 0, 44, 44, -22, -22, 0, 0, 40, -16, -2 ]
MONO 595 [ -130, 66, -1, 43, 43, -24, -22, 5, 1, 42, -19, -3 ]
MONO 596 [ -130, 69, -2, 43, 43, -22, -22, 1, 1, 42, -20, -2 ]
MONO 597 [ -129, 63, 1, 38, 42, -10, -21, -4, 1, 43, -21, -2 ]
MONO 598 [ -128, 64, 1, 42, 42, -21, -20, 1, 0, 42, -20, -2 ]
MONO 599 [ -128, 68, -2, 42, 42, -21, -21, 0, 0, 42, -21, 0 ]
MONO 600 [ -127, 64, 0, 43, 42, -22, -22, 1, 2, 42, -19, -3 ]
MONO 601 [ -127, 64, 0, 43, 42, -21, -20, 0, 0, 42, -20, -2 ]
MONO 602 [ -126, 63, 0, 41, 41, -19, -19, 0, 0, 42, -20, -2 ]
MONO 603 [ -126, 63, 0, 42, 41, -21, -20, 1, 1, 39, -15, -4 ]
MONO 604 [ -126, 63, 1, 42, 41, -21, -22, 0, 2, 39, -13, -5 ]
MONO 605 [ -126, 64, -1, 41, 41, -22, -22, 3, 3, 42, -19, -3 ]
MONO 606 [ -126, 64, 0, 41, 41, -20, -20, 0, 0, 42, -19, -2 ]
MONO 607 [ -126, 64, 0, 42, 40, -21, -19, 0, 0, 38, -15, -2 ]
MONO 608 [ -126, 64, 0, 42, 41, -22, -20, 3, 0, 39, -17, -3 ]
MONO 609 [ -126, 65, -1, 40, 37, -19, -10, 0, -4, 41, -21, -1 ]
MONO 610 [ -126, 65, -1, 40, 41, -19, -20, 0, 0, 37, -11, -5 ]
MONO 611 [ -126, 65, -1, 41, 39, -21, -14, 1, -2, 40, -19, -2 ]
MONO 612 [ -126, 65, -1, 41, 40, -21, -19, 1, 0, 41, -20, 0 ]
MONO 613 [ -125, 61, 2, 39, 39, -16, -17, -2, -1, 41, -21, 1 ]
MONO 614 [ -125, 62, 0, 39, 39, -17, -18, 0, 1, 41, -20, -1 ]
MONO 615 [ -125, 62, 0, 39, 40, -17, -18, 0, 0, 42, -20, -2 ]
MONO 616 [ -125, 62, 0, 41, 37, -21, -12, 2, -3, 41, -18, -3 ]
MONO 617 [ -125, 62, 1, 39, 39, -14, -17, -2, -1, 41, -20, -2 ]
MONO 618 [ -125, 62, 1, 40, 40, -18, -19, -1, 0, 39, -14, -4 ]
MONO 619 [ -125, 62, 1, 40, 41, -21, -20, 4, 0, 40, -18, -3 ]
MONO 620 [ -125, 62, 1, 40, 41, -19, -22, 0, 4, 40, -18, -3 ]
MONO 621 [ -125, 62, 1, 40, 41, -19, -20, 0, 0, 40, -20, 1 ]
MONO 622 [ -125, 62, 1, 40, 41, -18, -20, -1, 2, 40, -19, -2 ]
MONO 623 [ -125, 62, 1, 41, 39, -21, -17, 1, -1, 43, -19, -3 ]
MONO 624 [ -125, 62, 1, 41, 42, -21, -21, 1, 0, 38, -15, -2 ]
MONO 625 [ -125, 62, 1, 41, 43, -21, -19, 1, -1, 39, -17, -3 ]
MONO 626 [ -125, 62, 1, 42, 39, -21, -17, 0, -1, 40, -19, 0 ]
MONO 627 [ -125, 63, 0, 40, 40, -19, -16, 0, -1, 39, -17, -3 ]
MONO 628 [ -125, 63, 0, 40, 41, -19, -21, 0, 1, 40, -18, -1 ]
MONO 629 [ -125, 63, 0, 40, 41, -17, -20, 0, 0, 40, -19, -2 ]
MONO 630 [ -125, 63, 0, 41, 40, -21, -21, 1, 2, 44, -20, -3 ]
MONO 631 [ -125, 63, 0, 41, 40, -20, -19, 0, 0, 44, -21, -2 ]
MONO 632 [ -125, 63, 0, 41, 42, -21, -22, 1, 1, 38, -13, -4 ]
MONO 633 [ -125, 63, 0, 41, 44, -21, -23, 1, 2, 40, -18, -3 ]
MONO 634 [ -125, 63, 0, 41, 44, -20, -21, 0, 0, 40, -19, -2 ]
MONO 635 [ -125, 63, 0, 42, 41, -21, -21, 0, 1, 42, -20, -1 ]
MONO 636 [ -125, 64, -1, 40, 41, -19, -21, 2, 1, 40, -19, -2 ]
MONO 637 [ -125, 64, -1, 40, 41, -19, -20, 0, 2, 40, -18, -3 ]
MONO 638 [ -125, 64, -1, 43, 41, -22, -20, 2, 0, 39, -17, -3 ]
MONO 639 [ -125, 65, 0, 40, 41, -19, -20, 0, 0, 40, -19, -2 ]
MONO 640 [ -124, 61, 1, 38, 40, -14, -20, -1, 1, 40, -18, -3 ]
MONO 641 [ -124, 62, 0, 38, 40, -15, -19, 0, 0, 40, -19, -2 ]
MONO 642 [ -124, 62, 0, 40, 40, -19, -20, 0, 1, 42, -20, -1 ]
MONO 643 [ -124, 62, 0, 40, 40, -18, -18, -1, -1, 42, -21, 0 ]
MONO 644 [ -124, 62, 0, 40, 41, -19, -20, 0, 0, 43, -20, -2 ]
MONO 645 [ -124, 62, 0, 40, 45, -19, -22, 0, 0, 39, -18, -2 ]
MONO 646 [ -124, 62, 0, 41, 40, -20, -19, 0, 0, 39, -16, -2 ]
MONO 647 [ -124, 62, 0, 41, 41, -21, -21, 1, 1, 40, -15, -4 ]
MONO 648 [ -124, 62, 0, 41, 41, -21, -20, 3, 0, 40, -18, -3 ]
MONO 649 [ -124, 62, 0, 42, 42, -21, -21, 0, 0, 38, -15, -2 ]
MONO 650 [ -124, 63, -1, 41, 41, -23, -21, 5, 1, 40, -18, -3 ]
MONO 651 [ -124, 66, -2, 41, 41, -21, -21, 1, 1, 40, -19, -2 ]
MONO 652 [ -123, 60, 1, 36, 40, -9, -20, -4, 1, 41, -20, -2 ]
MONO 653 [ -122, 61, 1, 40, 40, -20, -19, 1, 0, 40, -19, -2 ]
MONO 654 [ -122, 65, -2, 40, 40, -20, -20, 0, 0, 40, -20, 0 ]
MONO 655 [ -121, 61, 0, 41, 40, -21, -21, 1, 2, 40, -18, -3 ]
MONO 656 [ -121, 61, 0, 41, 40, -20, -19, 0, 0, 40, -19, -2 ]
MONO 657 [ -120, 60, 0, 39, 39, -18, -18, 0, 0, 40, -19, -2 ]
MONO 658 [ -120, 60, 0, 40, 39, -20, -19, 1, 1, 37, -14, -4 ]
MONO 659 [ -120, 60, 1, 40, 39, -20, -21, 0, 2, 37, -12, -5 ]
MONO 660 [ -120, 61, -1, 39, 39, -21, -21, 3, 3, 40, -18, -3 ]
MONO 661 [ -120, 61, 0, 39, 39, -19, -19, 0, 0, 40, -18, -2 ]
MONO 662 [ -120, 61, 0, 40, 38, -20, -18, 0, 0, 36, -14, -2 ]
MONO 663 [ -120, 61, 0, 40, 39, -21, -19, 3, 0, 37, -16, -3 ]
MONO 664 [ -120, 62, -1, 38, 35, -18, -9, 0, -4, 39, -20, -1 ]
MONO 665 [ -120, 62, -1, 38, 39, -18, -19, 0, 0, 35, -10, -5 ]
MONO 666 [ -120, 62, -1, 39, 37, -20, -13, 1, -2, 38, -18, -2 ]
MONO 667 [ -120, 62, -1, 39, 38, -20, -18, 1, 0, 39, -19, 0 ]
MONO 668 [ -119, 58, 2, 37, 37, -15, -16, -2, -1, 39, -20, 1 ]
MONO 669 [ -119, 59, 0, 37, 37, -16, -17, 0, 1, 39, -19, -1 ]
MONO 670 [ -119, 59, 0, 37, 38, -16, -17, 0, 0, 40, -19, -2 ]
MONO 671 [ -119, 59, 0, 39, 35, -20, -11, 2, -3, 39, -17, -3 ]
MONO 672 [ -119, 59, 1, 37, 37, -13, -16, -2, -1, 39, -19, -2 ]
MONO 673 [ -119, 59, 1, 38, 38, -17, -18, -1, 0, 37, -13, -4 ]
MONO 674 [ -119, 59, 1, 38, 39, -20, -19, 4, 0, 38, -17, -3 ]
MONO 675 [ -119, 59, 1, 38, 39, -18, -21, 0, 4, 38, -17, -3 ]
MONO 676 [ -119, 59, 1, 38, 39, -18, -19, 0, 0, 38, -19, 1 ]
MONO 677 [ -119, 59, 1, 38, 39, -17, -19, -1, 2, 38, -18, -2 ]
MONO 678 [ -119, 59, 1, 39, 37, -20, -16, 1, -1, 41, -18, -3 ]
MONO 679 [ -119, 59, 1, 39, 40, -20, -20, 1, 0, 36, -14, -2 ]
MONO 680 [ -119, 59, 1, 39, 41, -20, -18, 1, -1, 37, -16, -3 ]
MONO 681 [ -119, 59, 1, 40, 37, -20, -16, 0, -1, 38, -18, 0 ]
MONO 682 [ -119, 60, 0, 38, 38, -18, -15, 0, -1, 37, -16, -3 ]
MONO 683 [ -119, 60, 0, 38, 39, -18, -20, 0, 1, 38, -17, -1 ]
MONO 684 [ -119, 60, 0, 38, 39, -16, -19, 0, 0, 38, -18, -2 ]
MONO 685 [ -119, 60, 0, 39, 38, -20, -20, 1, 2, 42, -19, -3 ]
MONO 686 [ -119, 60, 0, 39, 38, -19, -18, 0, 0, 42, -20, -2 ]
MONO 687 [ -119, 60, 0, 39, 40, -20, -21, 1, 1, 36, -12, -4 ]
MONO 688 [ -119, 60, 0, 39, 42, -20, -22, 1, 2, 38, -17, -3 ]
MONO 689 [ -119, 60, 0, 39, 42, -19, -20, 0, 0, 38, -18, -2 ]
MONO 690 [ -119, 60, 0, 40, 39, -20, -20, 0, 1, 40, -19, -1 ]
MONO 691 [ -119, 61, -1, 38, 39, -18, -20, 2, 1, 38, -18, -2 ]
MONO 692 [ -119, 61, -1, 38, 39, -18, -19, 0, 2, 38, -17, -3 ]
MONO 693 [ -119, 61, -1, 41, 39, -21, -19, 2, 0, 37, -16, -3 ]
MONO 694 [ -119, 62, 0, 38, 39, -18, -19, 0, 0, 38, -18, -2 ]
MONO 695 [ -118, 58, 1, 36, 38, -13, -19, -1, 1, 38, -17, -3 ]
MONO 696 [ -118, 59, 0, 36, 38, -14, -18, 0, 0, 38, -18, -2 ]
MONO 697 [ -118, 59, 0, 38, 38, -18, -19, 0, 1, 40, -19, -1 ]
MONO 698 [ -118, 59, 0, 38, 38, -17, -17, -1, -1, 40, -20, 0 ]
MONO 699 [ -118, 59, 0, 38, 39, -18, -19, 0, 0, 41, -19, -2 ]
MONO 700 [ -118, 59, 0, 38, 43, -18, -21, 0, 0, 37, -17, -2 ]
MONO 701 [ -118, 59, 0, 39, 38, -19, -18, 0, 0, 37, -15, -2 ]
MONO 702 [ -118, 59, 0, 39, 39, -20, -20, 1, 1, 38, -14, -4 ]
MONO 703 [ -118, 59, 0, 39, 39, -20, -19, 3, 0, 38, -17, -3 ]
MONO 704 [ -118, 59, 0, 40, 40, -20, -20, 0, 0, 36, -14, -2 ]
MONO 705 [ -118, 60, -1, 39, 39, -22, -20, 5, 1, 38, -17, -3 ]
MONO 706 [ -118, 63, -2, 39, 39, -20, -20, 1, 1, 38, -18, -2 ]
MONO 707 [ -117, 57, 1, 34, 38, -8, -19, -4, 1, 39, -19, -2 ]
MONO 708 [ -116, 58, 1, 38, 38, -19, -18, 1, 0, 38, -18, -2 ]
MONO 709 [ -116, 62, -2, 38, 38, -19, -19, 0, 0, 38, -19, 0 ]
MONO 710 [ -115, 58, 0, 39, 38, -20, -20, 1, 2, 38, -17, -3 ]
MONO 711 [ -115, 58, 0, 39, 38, -19, -18, 0, 0, 38, -18, -2 ]
MONO 712 [ -114, 57, 0, 37, 37, -17, -17, 0, 0, 38, -18, -2 ]
MONO 713 [ -114, 57, 0, 38, 37, -19, -18, 1, 1, 35, -13, -4 ]
MONO 714 [ -114, 57, 1, 38, 37, -19, -20, 0, 2, 35, -11, -5 ]
MONO 715 [ -114, 58, -1, 37, 37, -20, -20, 3, 3, 38, -17, -3 ]
MONO 716 [ -114, 58, 0, 37, 37, -18, -18, 0, 0, 38, -17, -2 ]
MONO 717 [ -114, 58, 0, 38, 36, -19, -17, 0, 0, 34, -13, -2 ]
MONO 718 [ -114, 58, 0, 38, 37, -20, -18, 3, 0, 35, -15, -3 ]
MONO 719 [ -114, 59, -1, 36, 33, -17, -8, 0, -4, 37, -19, -1 ]
MONO 720 [ -114, 59, -1, 36, 37, -17, -18, 0, 0, 33, -9, -5 ]
MONO 721 [ -114, 59, -1, 37, 35, -19, -12, 1, -2, 36, -17, -2 ]
MONO 722 [ -114, 59, -1, 37, 36, -19, -17, 1, 0, 37, -18, 0 ]
MONO 723 [ -113, 55, 2, 35, 35, -14, -15, -2, -1, 37, -19, 1 ]
MONO 724 [ -113, 56, 0, 35, 35, -15, -16, 0, 1, 37, -18, -1 ]
MONO 725 [ -113, 56, 0, 35, 36, -15, -16, 0, 0, 38, -18, -2 ]
MONO 726 [ -113, 56, 0, 37, 33, -19, -10, 2, -3, 37, -16, -3 ]
MONO 727 [ -113, 56, 1, 35, 35, -12, -15, -2, -1, 37, -18, -2 ]
MONO 728 [ -113, 56, 1, 36, 36, -16, -17, -1, 0, 35, -12, -4 ]
MONO 729 [ -113, 56, 1, 36, 37, -19, -18, 4, 0, 36, -16, -3 ]
MONO 730 [ -113, 56, 1, 36, 37, -17, -20, 0, 4, 36, -16, -3 ]
MONO 731 [ -113, 56, 1, 36, 37, -17, -18, 0, 0, 36, -18, 1 ]
MONO 732 [ -113, 56, 1, 36, 37, -16, -18, -1, 2, 36, -17, -2 ]
MONO 733 [ -113, 56, 1, 37, 35, -19, -15, 1, -1, 39, -17, -3 ]
MONO 734 [ -113, 56, 1, 37, 38, -19, -19, 1, 0, 34, -13, -2 ]
MONO 735 [ -113, 56, 1, 37, 39, -19, -17, 1, -1, 35, -15, -3 ]
MONO 736 [ -113, 56, 1, 38, 35, -19, -15, 0, -1, 36, -17, 0 ]
MONO 737 [ -113, 57, 0, 36, 36, -17, -14, 0, -1, 35, -15, -3 ]
MONO 738 [ -113, 57, 0, 36, 37, -17, -19, 0, 1, 36, -16, -1 ]
MONO 739 [ -113, 57, 0, 36, 37, -15, -18, 0, 0, 36, -17, -2 ]
MONO 740 [ -113, 57, 0, 37, 36, -19, -19, 1, 2, 40, -18, -3 ]
MONO 741 [ -113, 57, 0, 37, 36, -18, -17, 0, 0, 40, -19, -2 ]
MONO 742 [ -113, 57, 0, 37, 38, -19, -20, 1, 1, 34, -11, -4 ]
MONO 743 [ -113, 57, 0, 37, 40, -19, -21, 1, 2, 36, -16, -3 ]
MONO 744 [ -113, 57, 0, 37, 40, -18, -19, 0, 0, 36, -17, -2 ]
MONO 745 [ -113, 57, 0, 38, 37, -19, -19, 0, 1, 38, -18, -1 ]
MONO 746 [ -113, 58, -1, 36, 37, -17, -19, 2, 1, 36, -17, -2 ]
MONO 747 [ -113, 58, -1, 36, 37, -17, -18, 0, 2, 36, -16, -3 ]
MONO 748 [ -113, 58, -1, 39, 37, -20, -18, 2, 0, 35, -15, -3 ]
MONO 749 [ -113, 59, 0, 36, 37, -17, -18, 0, 0, 36, -17, -2 ]
MONO 750 [ -112, 55, 1, 34, 36, -12, -18, -1, 1, 36, -16, -3 ]
MONO 751 [ -112, 56, 0, 34, 36, -13, -17, 0, 0, 36, -17, -2 ]
MONO 752 [ -112, 56, 0, 36, 36, -17, -18, 0, 1, 38, -18, -1 ]
MONO 753 [ -112, 56, 0, 36, 36, -16, -16, -1, -1, 38, -19, 0 ]
MONO 754 [ -112, 56, 0, 36, 37, -17, -18, 0, 0, 39, -18, -2 ]
MONO 755 [ -112, 56, 0, 36, 41, -17, -20, 0, 0, 35, -16, -2 ]
MONO 756 [ -112, 56, 0, 37, 36, -18, -17, 0, 0, 35, -14, -2 ]
MONO 757 [ -112, 56, 0, 37, 37, -19, -19, 1, 1, 36, -13, -4 ]
MONO 758 [ -112, 56, 0, 37, 37, -19, -18, 3, 0, 36, -16, -3 ]
MONO 759 [ -112, 56, 0, 38, 38, -19, -19, 0, 0, 34, -13, -2 ]
MONO 760 [ -112, 57, -1, 37, 37, -21, -19, 5, 1, 36, -16, -3 ]
MONO 761 [ -112, 60, -2, 37, 37, -19, -19, 1, 1, 36, -17, -2 ]
MONO 762 [ -111, 54, 1, 32, 36, -7, -18, -4, 1, 37, -18, -2 ]
MONO 763 [ -110, 55, 1, 36, 36, -18, -17, 1, 0, 36, -17, -2 ]
MONO 764 [ -110, 59, -2, 36, 36, -18, -18, 0, 0, 36, -18, 0 ]
MONO 765 [ -109, 55, 0, 37, 36, -19, -19, 1, 2, 36, -16, -3 ]
MONO 766 [ -109, 55, 0, 37, 36, -18, -17, 0, 0, 36, -17, -2 ]
MONO 767 [ -108, 54, 0, 35, 35, -16, -16, 0, 0, 36, -17, -2 ]
MONO 768 [ -108, 54, 0, 36, 35, -18, -17, 1, 1, 33, -12, -4 ]
MONO 769 [ -108, 54, 1, 36, 35, -18, -19, 0, 2, 33, -10, -5 ]
MONO 770 [ -108, 55, -1, 35, 35, -19, -19, 3, 3, 36, -16, -3 ]
MONO 771 [ -108, 55, 0, 35, 35, -17, -17, 0, 0, 36, -16, -2 ]
MONO 772 [ -108, 55, 0, 36, 34, -18, -16, 0, 0, 32, -12, -2 ]
MONO 773 [ -108, 55, 0, 36, 35, -19, -17, 3, 0, 33, -14, -3 ]
MONO 774 [ -108, 56, -1, 34, 31, -16, -7, 0, -4, 35, -18, -1 ]
MONO 775 [ -108, 56, -1, 34, 35, -16, -17, 0, 0, 31, -8, -5 ]
MONO 776 [ -108, 56, -1, 35, 33, -18, -11, 1, -2, 34, -16, -2 ]
MONO 777 [ -108, 56, -1, 35, 34, -18, -16, 1, 0, 35, -17, 0 ]
MONO 778 [ -107, 52, 2, 33, 33, -13, -14, -2, -1, 35, -18, 1 ]
MONO 779 [ -107, 53, 0, 33, 33, -14, -15, 0, 1, 35, -17, -1 ]
MONO 780 [ -107, 53, 0, 33, 34, -14, -15, 0, 0, 36, -17, -2 ]
MONO 781 [ -107, 53, 0, 35, 31, -18, -9, 2, -3, 35, -15, -3 ]
MONO 782 [ -107, 53, 1, 33, 33, -11, -14, -2, -1, 35, -17, -2 ]
MONO 783 [ -107, 53, 1, 34, 34, -15, -16, -1, 0, 33, -11, -4 ]
MONO 784 [ -107, 53, 1, 34, 35, -18, -17, 4, 0, 34, -15, -3 ]
MONO 785 [ -107, 53, 1, 34, 35, -16, -19, 0, 4, 34, -15, -3 ]
MONO 786 [ -107, 53, 1, 34, 35, -16, -17, 0, 0, 34, -17, 1 ]
MONO 787 [ -107, 53, 1, 34, 35, -15, -17, -1, 2, 34, -16, -2 ]
MONO 788 [ -107, 53, 1, 35, 33, -18, -14, 1, -1, 37, -16, -3 ]
MONO 789 [ -107, 53, 1, 35, 36, -18, -18, 1, 0, 32, -12, -2 ]
MONO 790 [ -107, 53, 1, 35, 37, -18, -16, 1, -1, 33, -14, -3 ]
MONO 791 [ -107, 53, 1, 36, 33, -18, -14, 0, -1, 34, -16, 0 ]
MONO 792 [ -107, 54, 0, 34, 34, -16, -13, 0, -1, 33, -14, -3 ]
MONO 793 [ -107, 54, 0, 34, 35, -16, -18, 0, 1, 34, -15, -1 ]
MONO 794 [ -107, 54, 0, 34, 35, -14, -17, 0, 0, 34, -16, -2 ]
MONO 795 [ -107, 54, 0, 35, 34, -18, -18, 1, 2, 38, -17, -3 ]
MONO 796 [ -107, 54, 0, 35, 34, -17, -16, 0, 0, 38, -18, -2 ]
MONO 797 [ -107, 54, 0, 35, 36, -18, -19, 1, 1, 32, -10, -4 ]
MONO 798 [ -107, 54, 0, 35, 38, -18, -20, 1, 2, 34, -15, -3 ]
MONO 799 [ -107, 54, 0, 35, 38, -17, -18, 0, 0, 34, -16, -2 ]
MONO 800 [ -107, 54, 0, 36, 35, -18, -18, 0, 1, 36, -17, -1 ]
MONO 801 [ -107, 55, -1, 34, 35, -16, -18, 2, 1, 34, -16, -2 ]
MONO 802 [ -107, 55, -1, 34, 35, -16, -17, 0, 2, 34, -15, -3 ]
MONO 803 [ -107, 55, -1, 37, 35, -19, -17, 2, 0, 33, -14, -3 ]
MONO 804 [ -107, 56, 0, 34, 35, -16, -17, 0, 0, 34, -16, -2 ]
MONO 805 [ -106, 52, 1, 32, 34, -11, -17, -1, 1, 34, -15, -3 ]
MONO 806 [ -106, 53, 0, 32, 34, -12, -16, 0, 0, 34, -16, -2 ]
MONO 807 [ -106, 53, 0, 34, 34, -16, -17, 0, 1, 36, -17, -1 ]
MONO 808 [ -106, 53, 0, 34, 34, -15, -15, -1, -1, 36, -18, 0 ]
MONO 809 [ -106, 53, 0, 34, 35, -16, -17, 0, 0, 37, -17, -2 ]
MONO 810 [ -106, 53, 0, 34, 39, -16, -19, 0, 0, 33, -15, -2 ]
MONO 811 [ -106, 53, 0, 35, 34, -17, -16, 0, 0, 33, -13, -2 ]
MONO 812 [ -106, 53, 0, 35, 35, -18, -18, 1, 1, 34, -12, -4 ]
MONO 813 [ -106, 53, 0, 35, 35, -18, -17, 3, 0, 34, -15, -3 ]
MONO 814 [ -106, 53, 0, 36, 36, -18, -18, 0, 0, 32, -12, -2 ]
MONO 815 [ -106, 54, -1, 35, 35, -20, -18, 5, 1, 34, -15, -3 ]
MONO 816 [ -106, 57, -2, 35, 35, -18, -18, 1, 1, 34, -16, -2 ]
MONO 817 [ -105, 51, 1, 30, 34, -6, -17, -4, 1, 35, -17, -2 ]
MONO 818 [ -104, 52, 1, 34, 34, -17, -16, 1, 0, 34, -16, -2 ]
MONO 819 [ -104, 56, -2, 34, 34, -17, -17, 0, 0, 34, -17, 0 ]
MONO 820 [ -103, 52, 0, 35, 34, -18, -18, 1, 2, 34, -15, -3 ]
MONO 821 [ -103, 52, 0, 35, 34, -17, -16, 0, 0, 34, -16, -2 ]
MONO 822 [ -102, 51, 0, 33, 33, -15, -15, 0, 0, 34, -16, -2 ]
MONO 823 [ -102, 51, 0, 34, 33, -17, -16, 1, 1, 31, -11, -4 ]
MONO 824 [ -102, 51, 1, 34, 33, -17, -18, 0, 2, 31, -9, -5 ]
MONO 825 [ -102, 52, -1, 33, 33, -18, -18, 3, 3, 34, -15, -3 ]
MONO 826 [ -102, 52, 0, 33, 33, -16, -16, 0, 0, 34, -15, -2 ]
MONO 827 [ -102, 52, 0, 34, 32, -17, -15, 0, 0, 30, -11, -2 ]
MONO 828 [ -102, 52, 0, 34, 33, -18, -16, 3, 0, 31, -13, -3 ]
MONO 829 [ -102, 53, -1, 32, 29, -15, -6, 0, -4, 33, -17, -1 ]
MONO 830 [ -102, 53, -1, 32, 33, -15, -16, 0, 0, 29, -7, -5 ]
MONO 831 [ -102, 53, -1, 33, 31, -17, -10, 1, -2, 32, -15, -2 ]
MONO 832 [ -102, 53, -1, 33, 32, -17, -15, 1, 0, 33, -16, 0 ]
MONO 833 [ -101, 49, 2, 31, 31, -12, -13, -2, -1, 33, -17, 1 ]
MONO 834 [ -101, 50, 0, 31, 31, -13, -14, 0, 1, 33, -16, -1 ]
MONO 835 [ -101, 50, 0, 31, 32, -13, -14, 0, 0, 34, -16, -2 ]
MONO 836 [ -101, 50, 0, 33, 29, -17, -8, 2, -3, 33, -14, -3 ]
MONO 837 [ -101, 50, 1, 31, 31, -10, -13, -2, -1, 33, -16, -2 ]
MONO 838 [ -101, 50, 1, 32, 32, -14, -15, -1, 0, 31, -10, -4 ]
MONO 839 [ -101, 50, 1, 32, 33, -17, -16, 4, 0, 32, -14, -3 ]
MONO 840 [ -101, 50, 1, 32, 33, -15, -18, 0, 4, 32, -14, -3 ]
MONO 841 [ -101, 50, 1, 32, 33, -15, -16, 0, 0, 32, -16, 1 ]
MONO 842 [ -101, 50, 1, 32, 33, -14, -16, -1, 2, 32, -15, -2 ]
MONO 843 [ -101, 50, 1, 33, 31, -17, -13, 1, -1, 35, -15, -3 ]
MONO 844 [ -101, 50, 1, 33, 34, -17, -17, 1, 0, 30, -11, -2 ]
MONO 845 [ -101, 50, 1, 33, 35, -17, -15, 1, -1, 31, -13, -3 ]
MONO 846 [ -101, 50, 1, 34, 31, -17, -13, 0, -1, 32, -15, 0 ]
MONO 847 [ -101, 51, 0, 32, 32, -15, -12, 0, -1, 31, -13, -3 ]
MONO 848 [ -101, 51, 0, 32, 33, -15, -17, 0, 1, 32, -14, -1 ]
MONO 849 [ -101, 51, 0, 32, 33, -13, -16, 0, 0, 32, -15, -2 ]
MONO 850 [ -101, 51, 0, 33, 32, -17, -17, 1, 2, 36, -16, -3 ]
MONO 851 [ -101, 51, 0, 33, 32, -16, -15, 0, 0, 36, -17, -2 ]
MONO 852 [ -101, 51, 0, 33, 34, -17, -18, 1, 1, 30, -9, -4 ]
MONO 853 [ -101, 51, 0, 33, 36, -17, -19, 1, 2, 32, -14, -3 ]
MONO 854 [ -101, 51, 0, 33, 36, -16, -17, 0, 0, 32, -15, -2 ]
MONO 855 [ -101, 51, 0, 34, 33, -17, -17, 0, 1, 34, -16, -1 ]
MONO 856 [ -101, 52, -1, 32, 33, -15, -17, 2, 1, 32, -15, -2 ]
MONO 857 [ -101, 52, -1, 32, 33, -15, -16, 0, 2, 32, -14, -3 ]
MONO 858 [ -101, 52, -1, 35, 33, -18, -16, 2, 0, 31, -13, -3 ]
MONO 859 [ -101, 53, 0, 32, 33, -15, -16, 0, 0, 32, -15, -2 ]
MONO 860 [ -100, 49, 1, 30, 32, -10, -16, -1, 1, 32, -14, -3 ]
MONO 861 [ -100, 50, 0, 30, 32, -11, -15, 0, 0, 32, -15, -2 ]
MONO 862 [ -100, 50, 0, 32, 32, -15, -16, 0, 1, 34, -16, -1 ]
MONO 863 [ -100, 50, 0, 32, 32, -14, -14, -1, -1, 34, -17, 0 ]
MONO 864 [ -100, 50, 0, 32, 33, -15, -16, 0, 0, 35, -16, -2 ]
MONO 865 [ -100, 50, 0, 32, 37, -15, -18, 0, 0, 31, -14, -2 ]
MONO 866 [ -100, 50, 0, 33, 32, -16, -15, 0, 0, 31, -12, -2 ]
MONO 867 [ -100, 50, 0, 33, 33, -17, -17, 1, 1, 32, -11, -4 ]
MONO 868 [ -100, 50, 0, 33, 33, -17, -16, 3, 0, 32, -14, -3 ]
MONO 869 [ -100, 50, 0, 34, 34, -17, -17, 0, 0, 30, -11, -2 ]
MONO 870 [ -100, 51, -1, 33, 33, -19, -17, 5, 1, 32, -14, -3 ]
MONO 871 [ -100, 54, -2, 33, 33, -17, -17, 1, 1, 32, -15, -2 ]
