BASE 15 2  M = 60  ds = [ 1, 2, 3, 4, 5, 6, 10, 12, 15, 20, 30, 60 ]
-0.15600000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-336 0.20000000000000000000000000000000000000000000000000 
-0.20000000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-312 0.30800000000000000000000000000000000000000000000000 
-0.30800000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-288 0.41600000000000000000000000000000000000000000000000 
-0.41600000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-264 0.54000000000000000000000000000000000000000000000000 
-0.54000000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-240 0.80400000000000000000000000000000000000000000000000 
-0.80400000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-216 1.0360000000000000000000000000000000000000000000000 
-1.0360000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-192 1.3240000000000000000000000000000000000000000000000 
-1.3240000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-168 1.8520000000000000000000000000000000000000000000000 
-1.8520000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-144 2.4800000000000000000000000000000000000000000000000 
-2.4800000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-120 3.1120000000000000000000000000000000000000000000000 
-3.1120000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-96 4.2000000000000000000000000000000000000000000000000 
-4.2000000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-72 5.5160000000000000000000000000000000000000000000000 
-5.5160000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-48 6.9760000000000000000000000000000000000000000000000 
-6.9760000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=-24 9.0680000000000000000000000000000000000000000000000 
-9.0680000000000000000000000000000000000000000000000
PP 4 g=1 W=60 e=0 11.764000000000000000000000000000000000000000000000 
-11.764000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-648 0.0020000000000000000000000000000000000000000000000000 
-0.0020000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-624 0.0020000000000000000000000000000000000000000000000000 
-0.0020000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-600 -0.0020000000000000000000000000000000000000000000000000 
0.0020000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-576 0.0020000000000000000000000000000000000000000000000000 
-0.0020000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-552 0.012000000000000000000000000000000000000000000000000 
-0.012000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-528 0.0060000000000000000000000000000000000000000000000000 
-0.0060000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-504 0.0080000000000000000000000000000000000000000000000000 
-0.0080000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-480 0.026000000000000000000000000000000000000000000000000 
-0.026000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-456 0.030000000000000000000000000000000000000000000000000 
-0.030000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-432 0.040000000000000000000000000000000000000000000000000 
-0.040000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-408 0.072000000000000000000000000000000000000000000000000 
-0.072000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-384 0.086000000000000000000000000000000000000000000000000 
-0.086000000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-360 0.13600000000000000000000000000000000000000000000000 
-0.13600000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-336 0.20800000000000000000000000000000000000000000000000 
-0.20800000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-312 0.25200000000000000000000000000000000000000000000000 
-0.25200000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-288 0.35800000000000000000000000000000000000000000000000 
-0.35800000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-264 0.54200000000000000000000000000000000000000000000000 
-0.54200000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-240 0.68400000000000000000000000000000000000000000000000 
-0.68400000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-216 0.91800000000000000000000000000000000000000000000000 
-0.91800000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-192 1.2820000000000000000000000000000000000000000000000 
-1.2820000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-168 1.6860000000000000000000000000000000000000000000000 
-1.6860000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-144 2.2240000000000000000000000000000000000000000000000 
-2.2240000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-120 2.9980000000000000000000000000000000000000000000000 
-2.9980000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-96 3.8620000000000000000000000000000000000000000000000 
-3.8620000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-72 5.0280000000000000000000000000000000000000000000000 
-5.0280000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-48 6.6340000000000000000000000000000000000000000000000 
-6.6340000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=-24 8.5180000000000000000000000000000000000000000000000 
-8.5180000000000000000000000000000000000000000000000
PP 5 g=1 W=60 e=0 10.868000000000000000000000000000000000000000000000 
-10.868000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-624 0.0040000000000000000000000000000000000000000000000000 
-0.0040000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-600 0.0080000000000000000000000000000000000000000000000000 
-0.0080000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-576 0.0040000000000000000000000000000000000000000000000000 
-0.0040000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-552 0.0080000000000000000000000000000000000000000000000000 
-0.0080000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-528 0.032000000000000000000000000000000000000000000000000 
-0.032000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-504 0.044000000000000000000000000000000000000000000000000 
-0.044000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-480 0.064000000000000000000000000000000000000000000000000 
-0.064000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-456 0.12400000000000000000000000000000000000000000000000 
-0.12400000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-432 0.18400000000000000000000000000000000000000000000000 
-0.18400000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-408 0.26400000000000000000000000000000000000000000000000 
-0.26400000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-384 0.44000000000000000000000000000000000000000000000000 
-0.44000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-360 0.65600000000000000000000000000000000000000000000000 
-0.65600000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-336 0.96000000000000000000000000000000000000000000000000 
-0.96000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-312 1.4560000000000000000000000000000000000000000000000 
-1.4560000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-288 2.1080000000000000000000000000000000000000000000000 
-2.1080000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-264 3.0000000000000000000000000000000000000000000000000 
-3.0000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-240 4.3680000000000000000000000000000000000000000000000 
-4.3680000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-216 6.2000000000000000000000000000000000000000000000000 
-6.2000000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-192 8.6760000000000000000000000000000000000000000000000 
-8.6760000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-168 12.180000000000000000000000000000000000000000000000 
-12.180000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-144 16.924000000000000000000000000000000000000000000000 
-16.924000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-120 23.264000000000000000000000000000000000000000000000 
-23.264000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-96 32.008000000000000000000000000000000000000000000000 
-32.008000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-72 43.652000000000000000000000000000000000000000000000 
-43.652000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-48 59.008000000000000000000000000000000000000000000000 
-59.008000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=-24 79.608000000000000000000000000000000000000000000000 
-79.608000000000000000000000000000000000000000000000
PP 6 g=1 W=60 e=0 106.86400000000000000000000000000000000000000000000 
-106.86400000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-576 0.0040000000000000000000000000000000000000000000000000 
-0.0040000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-528 -0.012000000000000000000000000000000000000000000000000 
0.012000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-480 0.024000000000000000000000000000000000000000000000000 
-0.024000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-432 -0.016000000000000000000000000000000000000000000000000 
0.016000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-336 0.024000000000000000000000000000000000000000000000000 
-0.024000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-288 0.0040000000000000000000000000000000000000000000000000 
-0.0040000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-240 -0.024000000000000000000000000000000000000000000000000 
0.024000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-216 0.0080000000000000000000000000000000000000000000000000 
-0.0080000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-192 0.072000000000000000000000000000000000000000000000000 
-0.072000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-168 -0.024000000000000000000000000000000000000000000000000 
0.024000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-144 -0.044000000000000000000000000000000000000000000000000 
0.044000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-120 0.048000000000000000000000000000000000000000000000000 
-0.048000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-96 0.048000000000000000000000000000000000000000000000000 
-0.048000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-72 -0.032000000000000000000000000000000000000000000000000 
0.032000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=-48 0.084000000000000000000000000000000000000000000000000 
-0.084000000000000000000000000000000000000000000000000
PP 7 g=1 W=60 e=0 -0.096000000000000000000000000000000000000000000000000 
0.096000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-576 0.00033333333333333333333333333333333333333333333333333 
-0.00033333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=-552 -0.0010000000000000000000000000000000000000000000000000 
0.0010000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-528 0.00066666666666666666666666666666666666666666666666667 
-0.00066666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-504 0.00066666666666666666666666666666666666666666666666667 
-0.00066666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-480 -0.00033333333333333333333333333333333333333333333333333 
0.00033333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=-456 -0.0016666666666666666666666666666666666666666666666667 
0.0016666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-432 0.0016666666666666666666666666666666666666666666666667 
-0.0016666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-408 -0.00066666666666666666666666666666666666666666666666667 
0.00066666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-384 0.0033333333333333333333333333333333333333333333333333 
-0.0033333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=-360 -0.0056666666666666666666666666666666666666666666666666 
0.0056666666666666666666666666666666666666666666666666
PP 8 g=1 W=60 e=-336 0.00033333333333333333333333333333333333333333333333333 
-0.00033333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=-312 0.0036666666666666666666666666666666666666666666666667 
-0.0036666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-288 0.0040000000000000000000000000000000000000000000000000 
-0.0040000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-264 -0.0093333333333333333333333333333333333333333333333334 
0.0093333333333333333333333333333333333333333333333334
PP 8 g=1 W=60 e=-240 0.0030000000000000000000000000000000000000000000000000 
-0.0030000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-216 -0.0023333333333333333333333333333333333333333333333333 
0.0023333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=-192 0.012333333333333333333333333333333333333333333333333 
-0.012333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=-168 -0.011666666666666666666666666666666666666666666666667 
0.011666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-144 -0.00066666666666666666666666666666666666666666666666667 
0.00066666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-120 -0.0010000000000000000000000000000000000000000000000000 
0.0010000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-96 0.014000000000000000000000000000000000000000000000000 
-0.014000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-72 -0.011000000000000000000000000000000000000000000000000 
0.011000000000000000000000000000000000000000000000000
PP 8 g=1 W=60 e=-48 0.0036666666666666666666666666666666666666666666666667 
-0.0036666666666666666666666666666666666666666666666667
PP 8 g=1 W=60 e=-24 -0.015333333333333333333333333333333333333333333333333 
0.015333333333333333333333333333333333333333333333333
PP 8 g=1 W=60 e=0 0.026000000000000000000000000000000000000000000000000 
-0.026000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-552 0.0010000000000000000000000000000000000000000000000000 
-0.0010000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-528 0.0030000000000000000000000000000000000000000000000000 
-0.0030000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-504 0.0070000000000000000000000000000000000000000000000000 
-0.0070000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-480 0.012000000000000000000000000000000000000000000000000 
-0.012000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-456 0.023000000000000000000000000000000000000000000000000 
-0.023000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-432 0.042000000000000000000000000000000000000000000000000 
-0.042000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-408 0.076000000000000000000000000000000000000000000000000 
-0.076000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-384 0.12600000000000000000000000000000000000000000000000 
-0.12600000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-360 0.21000000000000000000000000000000000000000000000000 
-0.21000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-336 0.33800000000000000000000000000000000000000000000000 
-0.33800000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-312 0.54000000000000000000000000000000000000000000000000 
-0.54000000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-288 0.83300000000000000000000000000000000000000000000000 
-0.83300000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-264 1.2780000000000000000000000000000000000000000000000 
-1.2780000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-240 1.9240000000000000000000000000000000000000000000000 
-1.9240000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-216 2.8710000000000000000000000000000000000000000000000 
-2.8710000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-192 4.2150000000000000000000000000000000000000000000000 
-4.2150000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-168 6.1420000000000000000000000000000000000000000000000 
-6.1420000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-144 8.8390000000000000000000000000000000000000000000000 
-8.8390000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-120 12.619000000000000000000000000000000000000000000000 
-12.619000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-96 17.828000000000000000000000000000000000000000000000 
-17.828000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-72 25.020000000000000000000000000000000000000000000000 
-25.020000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-48 34.819000000000000000000000000000000000000000000000 
-34.819000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=-24 48.136000000000000000000000000000000000000000000000 
-48.136000000000000000000000000000000000000000000000
PP 9 g=1 W=60 e=0 66.069000000000000000000000000000000000000000000000 
-66.069000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-528 0.0066666666666666666666666666666666666666666666666667 
-0.0066666666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-504 0.0066666666666666666666666666666666666666666666666667 
-0.0066666666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-480 0.0066666666666666666666666666666666666666666666666667 
-0.0066666666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-456 0.013333333333333333333333333333333333333333333333333 
-0.013333333333333333333333333333333333333333333333333
PP 10 g=1 W=60 e=-432 0.040000000000000000000000000000000000000000000000000 
-0.040000000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-408 0.073333333333333333333333333333333333333333333333333 
-0.073333333333333333333333333333333333333333333333333
PP 10 g=1 W=60 e=-384 0.12000000000000000000000000000000000000000000000000 
-0.12000000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-360 0.15333333333333333333333333333333333333333333333333 
-0.15333333333333333333333333333333333333333333333333
PP 10 g=1 W=60 e=-336 0.28000000000000000000000000000000000000000000000000 
-0.28000000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-312 0.46666666666666666666666666666666666666666666666667 
-0.46666666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-288 0.72666666666666666666666666666666666666666666666667 
-0.72666666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-264 1.0866666666666666666666666666666666666666666666667 
-1.0866666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-240 1.6600000000000000000000000000000000000000000000000 
-1.6600000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-216 2.4600000000000000000000000000000000000000000000000 
-2.4600000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-192 3.6866666666666666666666666666666666666666666666667 
-3.6866666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-168 5.3133333333333333333333333333333333333333333333333 
-5.3133333333333333333333333333333333333333333333333
PP 10 g=1 W=60 e=-144 7.7333333333333333333333333333333333333333333333333 
-7.7333333333333333333333333333333333333333333333333
PP 10 g=1 W=60 e=-120 11.120000000000000000000000000000000000000000000000 
-11.120000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-96 15.780000000000000000000000000000000000000000000000 
-15.780000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=-72 22.126666666666666666666666666666666666666666666667 
-22.126666666666666666666666666666666666666666666667
PP 10 g=1 W=60 e=-48 31.013333333333333333333333333333333333333333333333 
-31.013333333333333333333333333333333333333333333333
PP 10 g=1 W=60 e=-24 43.040000000000000000000000000000000000000000000000 
-43.040000000000000000000000000000000000000000000000
PP 10 g=1 W=60 e=0 59.420000000000000000000000000000000000000000000000 
-59.420000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-504 0.0040000000000000000000000000000000000000000000000000 
-0.0040000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-480 0.0080000000000000000000000000000000000000000000000000 
-0.0080000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-456 0.0080000000000000000000000000000000000000000000000000 
-0.0080000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-432 0.028000000000000000000000000000000000000000000000000 
-0.028000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-408 0.060000000000000000000000000000000000000000000000000 
-0.060000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-384 0.076000000000000000000000000000000000000000000000000 
-0.076000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-360 0.14000000000000000000000000000000000000000000000000 
-0.14000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-336 0.26800000000000000000000000000000000000000000000000 
-0.26800000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-312 0.39200000000000000000000000000000000000000000000000 
-0.39200000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-288 0.62000000000000000000000000000000000000000000000000 
-0.62000000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-264 1.0200000000000000000000000000000000000000000000000 
-1.0200000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-240 1.5200000000000000000000000000000000000000000000000 
-1.5200000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-216 2.2920000000000000000000000000000000000000000000000 
-2.2920000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-192 3.4760000000000000000000000000000000000000000000000 
-3.4760000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-168 5.0520000000000000000000000000000000000000000000000 
-5.0520000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-144 7.3480000000000000000000000000000000000000000000000 
-7.3480000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-120 10.680000000000000000000000000000000000000000000000 
-10.680000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-96 15.168000000000000000000000000000000000000000000000 
-15.168000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-72 21.428000000000000000000000000000000000000000000000 
-21.428000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-48 30.184000000000000000000000000000000000000000000000 
-30.184000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=-24 41.960000000000000000000000000000000000000000000000 
-41.960000000000000000000000000000000000000000000000
PP 11 g=1 W=60 e=0 57.924000000000000000000000000000000000000000000000 
-57.924000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-504 0.0020000000000000000000000000000000000000000000000000 
-0.0020000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-480 0.0060000000000000000000000000000000000000000000000000 
-0.0060000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-456 0.014000000000000000000000000000000000000000000000000 
-0.014000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-432 0.024000000000000000000000000000000000000000000000000 
-0.024000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-408 0.044000000000000000000000000000000000000000000000000 
-0.044000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-384 0.078000000000000000000000000000000000000000000000000 
-0.078000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-360 0.14000000000000000000000000000000000000000000000000 
-0.14000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-336 0.23400000000000000000000000000000000000000000000000 
-0.23400000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-312 0.38600000000000000000000000000000000000000000000000 
-0.38600000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-288 0.61000000000000000000000000000000000000000000000000 
-0.61000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-264 0.96000000000000000000000000000000000000000000000000 
-0.96000000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-240 1.4740000000000000000000000000000000000000000000000 
-1.4740000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-216 2.2460000000000000000000000000000000000000000000000 
-2.2460000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-192 3.3520000000000000000000000000000000000000000000000 
-3.3520000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-168 4.9540000000000000000000000000000000000000000000000 
-4.9540000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-144 7.2240000000000000000000000000000000000000000000000 
-7.2240000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-120 10.450000000000000000000000000000000000000000000000 
-10.450000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-96 14.934000000000000000000000000000000000000000000000 
-14.934000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-72 21.174000000000000000000000000000000000000000000000 
-21.174000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-48 29.732000000000000000000000000000000000000000000000 
-29.732000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=-24 41.460000000000000000000000000000000000000000000000 
-41.460000000000000000000000000000000000000000000000
PP 12 g=1 W=60 e=0 57.354000000000000000000000000000000000000000000000 
-57.354000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-432 0.020000000000000000000000000000000000000000000000000 
-0.020000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-408 0.020000000000000000000000000000000000000000000000000 
-0.020000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-360 0.040000000000000000000000000000000000000000000000000 
-0.040000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-336 0.10000000000000000000000000000000000000000000000000 
-0.10000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-312 0.060000000000000000000000000000000000000000000000000 
-0.060000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-288 0.12000000000000000000000000000000000000000000000000 
-0.12000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-264 0.26000000000000000000000000000000000000000000000000 
-0.26000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-240 0.32000000000000000000000000000000000000000000000000 
-0.32000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-216 0.42000000000000000000000000000000000000000000000000 
-0.42000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-192 0.68000000000000000000000000000000000000000000000000 
-0.68000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-168 0.88000000000000000000000000000000000000000000000000 
-0.88000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-144 1.2200000000000000000000000000000000000000000000000 
-1.2200000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-120 1.7200000000000000000000000000000000000000000000000 
-1.7200000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-96 2.3000000000000000000000000000000000000000000000000 
-2.3000000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-72 3.0800000000000000000000000000000000000000000000000 
-3.0800000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-48 4.2800000000000000000000000000000000000000000000000 
-4.2800000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=-24 5.5600000000000000000000000000000000000000000000000 
-5.5600000000000000000000000000000000000000000000000
PP 13 g=1 W=60 e=0 7.2600000000000000000000000000000000000000000000000 
-7.2600000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-456 0.010000000000000000000000000000000000000000000000000 
-0.010000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-432 0.010000000000000000000000000000000000000000000000000 
-0.010000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-384 0.020000000000000000000000000000000000000000000000000 
-0.020000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-360 0.050000000000000000000000000000000000000000000000000 
-0.050000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-336 0.040000000000000000000000000000000000000000000000000 
-0.040000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-312 0.080000000000000000000000000000000000000000000000000 
-0.080000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-288 0.14000000000000000000000000000000000000000000000000 
-0.14000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-264 0.18000000000000000000000000000000000000000000000000 
-0.18000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-240 0.28000000000000000000000000000000000000000000000000 
-0.28000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-216 0.41000000000000000000000000000000000000000000000000 
-0.41000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-192 0.53000000000000000000000000000000000000000000000000 
-0.53000000000000000000000000000000000000000000000000
PP 14 g=1 W=60 e=-168 0.82000000000000000000000000000000000000000000000000 
